position,randomise,channel_id,channel_title,video_id,url,published_at,published_at_sql,year,month,day,video_title,video_description,tags,video_category_label,duration_sec,definition,caption,default_language,default_l_audio_language,thumbnail_maxres,licensed_content,location_description,view_count,like_count,favorite_count,comment_count,controversy,clicks,body_politics,eff_lead,business,health,society,television_program,entertainment,lifestyle_(sociology),hobby,humour,politics,no_topics
223,493,UCQgEO-et3Hf5KdtXOBY8Ouw,BANELE NOCUZE,orT-YbL4D84,https://www.youtube.com/watch?v=orT-YbL4D84,2020-09-07T09:27:23Z,2020-09-07 9:27:23,2020,9,7,South African Woman view on Clicks scandal (Mpume Madondo),subscribe for more of exclusive content in South African Black twitter,NA,People & Blogs,141,sd,FALSE,NA,NA,NA,NA,NA,379,5,0,2,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
231,541,UC9U6i3eT7IeBLXERjfSeYLA,The Upright Man,Mk84qO2tobI,https://www.youtube.com/watch?v=Mk84qO2tobI,2020-09-07T17:31:13Z,2020-09-07 17:31:13,2020,9,7,#Clicks are being targeted for a racist advert,"Let the Punishment fit the Crime and make Clicks be in service to those they were racist against. Closing down Clicks and their business does not solve anything. Many South Africans are employed by Clicks, the majority of them black South Africans ... People. Who will pay these People if Clicks decide to close their doors? The rich populist politicians who are sowing the seeds of discontent? #ClicksMustFall",class action;eff;clicks;south africa;marxist,Education,82,hd,FALSE,NA,en,https://i.ytimg.com/vi/Mk84qO2tobI/maxresdefault.jpg,NA,NA,113,3,0,3,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
233,181,UCzZQLWUKzEe2S-AXGnRPcKw,Koolo Hinde TV,BpNLwan4deE,https://www.youtube.com/watch?v=BpNLwan4deE,2020-09-06T23:30:16Z,2020-09-06 23:30:16,2020,9,6,Clicks advert-clicks racist advert-clicks hair advert video scandal #Clicks #Pharmacy #Hairadvert,Clicks advert-clicks racist advert-publicité raciste Afrique du Sud Facebook page https://www.facebook.com/petitesannoncesafrique Liens que je vous recommande: Sénégalais-Haïtiens-Africains N'aller Pas Au Brésil https://bit.ly/33ORIRb Top 10 des Villes les Plus Propres d'Afrique -Top 10 Cleanest Cities In Africa https://bit.ly/2CMaSLN 11 Chefs d’Etats Africains Qui Veulent S’eterniser Au Pouvoir-African presidents Resist Term Limits https://bit.ly/2CIioqW Pays Sans Visa Pour Les Sénégalais https://bit.ly/33MbUTQ Top 10 Richest Presidents in Africa https://bit.ly/2QlxdrB Top 10 Des Plus belles Plages D'afrique-Africa's 10 Most Beautiful Beaches https://bit.ly/2OdpY2k Les Pays Les Plus xénophobe-The most xenophobic countries in Africa https://bit.ly/2NNWwAM TOP 10 DES PAYS LES PLUS ACCUEILLANTS D'AFRIQUE https://bit.ly/2pkCHro,clicks advert;clicks racist advert;publicité raciste afrique du sud;clicks advert song;racist advertisements;racist commercials;south african racist commercial ads;racism advert;publicité raciste banania;clicks pharmacy racist advert;clicks south africa;south africa clicks;coolest monkey in the jungle;clicks advertising;clicks hair advert video;clicks hair advert video scandal;clicks hair advert youtube;clicks hair advert images,Science & Technology,205,hd,FALSE,NA,en,NA,1,NA,7520,12,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234,712,UCMwDXpWEVQVw4ZF7z-E4NoA,StellenboschNews Com,IjXZJsce8ig,https://www.youtube.com/watch?v=IjXZJsce8ig,2020-09-10T13:20:01Z,2020-09-10 13:20:01,2020,9,10,Altercation between SAPS and EFF members and supporters at Clicks,An altercation occurred between the SAPS and EFF at the Eikestad Mall's Clicks in Stellenbosch on 10 September. Video: Supplied.,NA,People & Blogs,30,hd,FALSE,NA,NA,NA,NA,NA,324,2,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
238,98,UCMwDXpWEVQVw4ZF7z-E4NoA,StellenboschNews Com,QukQbZijJms,https://www.youtube.com/watch?v=QukQbZijJms,2020-09-10T13:39:44Z,2020-09-10 13:39:44,2020,9,10,EFF members arrested by SAPS at Eikestad Mall's Clicks,EFF members were arrested by the SAPS at the Eikestad Mall's Clicks in Stellenbosch on 10 September.,NA,People & Blogs,138,sd,FALSE,NA,NA,NA,NA,NA,630,5,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
243,540,UCxDCr8xHS9DHfnmHNoNFnRg,E News Mzansi,FaUNRCruLvM,https://www.youtube.com/watch?v=FaUNRCruLvM,2020-09-09T09:08:14Z,2020-09-09 9:08:14,2020,9,9,Watch | Clicks Shopper pulls a gun on EFF Members during protests in PE shopping centre...,Watch | Clicks Shopper pulls a gun on EFF Members during protests in PE shopping centre... □ Connect with us on social media👇 ■ Instagram: 👉 https://www.instagram.com/entertainment_news_mzansi/ ■ Facebook: http://Facebook.com/mzansiEntertainmentNews/?ref=settings ■ Twitter: (@EMzansil): https://twitter.com/EMzapinsil?s=09 ------------------------------------------------------------------------------------------ #ClickMustFall #ClicksShutdown #EFF,NA,Entertainment,44,sd,FALSE,NA,en,https://i.ytimg.com/vi/FaUNRCruLvM/maxresdefault.jpg,1,NA,5066,19,0,23,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
245,975,UCLmQ9H4BPN4-lrbzTd2a32A,Jamaal Curry,uqALTyO6lPM,https://www.youtube.com/watch?v=uqALTyO6lPM,2020-09-08T03:05:19Z,2020-09-08 3:05:19,2020,9,8,EFF IN SOUTH AFRICA Protest RACIST Advertisement from Retailer CLICKS/ BOYCOTT(brothers and SISTERS),Brothers and SISTERS of the EFF hold CLICKS responsible for racist ADS.. peace..,NA,People & Blogs,256,sd,FALSE,NA,NA,NA,NA,NA,131,10,0,3,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
261,170,UCaeNt8Ic8YSJ7dqtg6bLJeg,Trade with Free Money,VCTtThS6cp4,https://www.youtube.com/watch?v=VCTtThS6cp4,2020-09-07T14:03:25Z,2020-09-07 14:03:25,2020,9,7,EFF Members Looting at Clicks store,Things looking bad as EFF Members Looting at Clicks store,2020;generations the legacy;generations the legacy 13 march 2020;generations the legacy 27 february 2020;generations the legacy latest episode;imbewu;may 2020;muvhango teasers;rhythm city;skeem saam,People & Blogs,54,hd,FALSE,NA,NA,https://i.ytimg.com/vi/VCTtThS6cp4/maxresdefault.jpg,1,NA,427,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
264,602,UCQgEO-et3Hf5KdtXOBY8Ouw,BANELE NOCUZE,AkC4KOUlcCo,https://www.youtube.com/watch?v=AkC4KOUlcCo,2020-09-07T10:23:18Z,2020-09-07 10:23:18,2020,9,7,EFF vandalizing Clicks Stores at the Malls,subscribe for more of exclusive content in South African Black twitter,NA,People & Blogs,356,hd,FALSE,NA,NA,NA,NA,NA,152,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
275,147,UCWho033AQPa1aJkmVCr8UlQ,Sinethemba Nzimande,0HoHyfIVt-M,https://www.youtube.com/watch?v=0HoHyfIVt-M,2020-09-07T10:28:25Z,2020-09-07 10:28:25,2020,9,7,Julius Malema vs Clicks CEO. EFF shutdown CLICKS stores Nation wide,Julius Malema says #Clicks Mall of the North committed to closed down for the whole week. PM #EFF. CIC Julius Malema says the day of @Shoprite_SA and @CheckersSA will come but today it’s @Clicks_SA day 😂😂😂😂😂 #ClicksMustFall #Clicks #juliusmalema #malema #Juju #SABC_NEWS #ENCA,NA,People & Blogs,247,sd,FALSE,NA,en,NA,NA,NA,1441,14,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
276,698,UCWGHnEsby7LeFneb3olsE3g,emzi info,gCGlny-t94Y,https://www.youtube.com/watch?v=gCGlny-t94Y,2020-09-08T09:57:22Z,2020-09-08 9:57:22,2020,9,8,Julius malema speaks about clicks must close | clicks store remain close,"for more videos subscribe and press the bell icon. #clicksstoreclose #EFFprotest julius malema, julius malema 2020, julius malema interview, julius malema funny moments, julius malema vbs, julius malema interview judge, julius malema in parliament, julius malema 2020 latest, julius malema on george floyd, julius malema on coronavirus, julius malema on alcohol, julias malema black lives matter, best of julius malema, julius malema corona, julius malema cars, julias malema women's day, julius malema on truck drivers, julius malema youth day, dr malema, julius malema public engagement, julius malema father, julias malema george floyd, julius malema live stream, julius malema on zimbabwe, julius malema house, julius malema house and cars, julius malema interviews, julius malema in parliament 2020, julias malema i'm in charge, julius malema interview today, julius malema interrogation, julius malema june 16, julius malema july 2020, julius malema 25 june 2020, julius malema 16 june 2020, j malema, julius malema,julius malema 2020,julius malema interview,julius malema funny moments,eff protest for george floyd,eff protest march today,eff protest in cape town,protest about clicks store,clicks store,EFF protest about racism,julius malema speaks,julius malema studies,malema julius today,julius malema press,julius malema today,EFF fighting with enca reporter,clicks hair advertise,clicks hair racist advertise reaction,what clicks advertise wrong malema sello julius, julius malema latest, julius malema live, julius malema latest news, julius malema lifestyle, julius malema latest videos, julius malema on lockdown, julias malema moments, julias malema on mnangagwa, malema julius, malema julius today, julius malema news, malema julius news, julius malema on vbs, julias malema on zimbabwe, julias malema on black lives matter, julias malema on zanu pf, julius malema q&a, julius malema speech, julius malema song, julius malema singing, julias malema speeches, julius malema speech today, is julius malema sick, is julius malema from ethiopia, is julius malema father from zimbabwe, is julius malema a zimbabwean, is julius malema from zimbabwe, is julius malema married, is julius malema's father a zimbabwean, is julius malema going back to anc, julius malema today, julius malema truck drivers, julius malema videos, julius malema vs journalist, julius malema wife, julius malema yesterday, julius malema youtube, julius malema with 5 journalists eff protest songs, eff protest for george floyd, eff protest at us embassy, eff protest at free state university, eff protest march today, eff protest in cape town, eff protests today, eff protest in sandton today, eff protest sandton, eff h&m protest, jeff protest, jeff wittek shot protest, jeff bezos protest, jeff bezos house protest, protest against jeff bezos, jeff bezos protestors, jeff shot at protest, jeff favignano protest, eff protest us embassy julius malema speaks, julius malema studies, julius malema 2019, malema julius today, julius malema fighting in parliament",julius malema;julius malema 2020;julius malema interview;julius malema funny moments;eff protest for george floyd;eff protest march today;eff protest in cape town;protest about clicks store;clicks store;eff protest about racism;julius malema speaks;julius malema studies;malema julius today;julius malema press;julius malema today;eff fighting with enca reporter;clicks hair advertise;clicks hair racist advertise reaction;what clicks advertise wrong,Entertainment,356,sd,FALSE,NA,NA,https://i.ytimg.com/vi/gCGlny-t94Y/maxresdefault.jpg,NA,NA,81,0,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
277,134,UC0nw-rTazuLFkTDZSo5DVRQ,praag,xrTxn0XGOL8,https://www.youtube.com/watch?v=xrTxn0XGOL8,2020-09-10T15:01:37Z,2020-09-10 15:01:37,2020,9,10,Dan Roodt: Clicks en die Malemamafia,"Die Clicks-debakel rondom 'n haaradvertensie is deur die EFF aangegryp om sy mag te laat geld. Daarvoor het Julius Malema tipiese mafiategnieke aangewend: óf jy betaal my beskermingsgeld, óf ek verwoes jou winkel of restaurant. Ondersteun Dan Roodt en dié kanaal! Patreon: https://www.patreon.com/danroodt PayPal: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=85LKY3FFCD5PG&source=url Om ons bankbesonderhede in ZAR, USD of EUR, te ontvang e-pos asb. na inlig[by]praag.org. Vir 'n debietorder, teken in by http://praag.co.za/?page_id=19181 Dankie!",julius malema;clicks;tresemmé;unilever;checkers;shoprite;pick n pay;hare;advertensie,News & Politics,684,hd,FALSE,NA,af,https://i.ytimg.com/vi/xrTxn0XGOL8/maxresdefault.jpg,1,NA,11973,607,0,96,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
283,378,UCu2aVpVqxAQ-_MVvbtjd8Pg,FATIMAH ORIOLA,VVgoac1T17A,https://www.youtube.com/watch?v=VVgoac1T17A,2023-03-16T18:11:36Z,2023-03-16 18:11:36,2023,3,16,"Black dolls, Black hair and the Backlash - Hidden facts behind 'Racist' Clicks (Tresemme) Advert",#black #white #blackandwhite #dolls #clicksadvert #blackhair #unilever #congogenocide #representationmatters #productpackaging #segregation #blackhistory,NA,People & Blogs,615,hd,FALSE,NA,NA,https://i.ytimg.com/vi/VVgoac1T17A/maxresdefault.jpg,NA,NA,332,15,0,6,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
285,461,UCNitZHqDsg6zG-a0RiKrgYw,DoRo Lungani,kP0i8ksZpnY,https://www.youtube.com/watch?v=kP0i8ksZpnY,2020-09-07T15:42:51Z,2020-09-07 15:42:51,2020,9,7,EFF shutdown clicks over Racist Advert,Members of the EFF gathered at various Clicks stores this morning to shut down the outlets following a controversial advert. Clicks Group CEO Vikesh Ramsunder had issued an apology after concern was raised about the advert. Meanwhile the High Court has reportedly dismissed the retailer’s application to stop EFF protests.,clicks;racist;eff;malema;clicks shutdown,Comedy,461,sd,FALSE,NA,zu,https://i.ytimg.com/vi/kP0i8ksZpnY/maxresdefault.jpg,NA,NA,73,3,0,1,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
288,545,UC7L_ne-4n6TRiEADsyKWZTg,VIRAL VIDZ RSA,vxv3p23Gzn4,https://www.youtube.com/watch?v=vxv3p23Gzn4,2020-09-07T13:06:12Z,2020-09-07 13:06:12,2020,9,7,EFF members clash with eNCA cameraman outside Clicks in Goodwood. South Africa,EFF members clash with Enca cameraman outside Clicks in Goodwood after National Chairperson of EFF Veronica Mente asked Enca to leave,NA,Comedy,81,hd,FALSE,NA,en,NA,NA,NA,598,2,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
292,114,UCmd643rdfZbegnAB6A6IziQ,Stepza's Entertainment Club,6QvSCLiDnn0,https://www.youtube.com/watch?v=6QvSCLiDnn0,2020-09-07T20:13:48Z,2020-09-07 20:13:48,2020,9,7,WATCH EFF FIGHTING CLICKS FOR BEING RACIST!!!!,"The video shows how the fight between Clicks and EFF started and also what transpired afterwards! #JuliusMalema #EFF #Clicks #Racism BONUS MIXTAPE Dj Stepza – Welcoming Spring 2020 Download link - https://www.sendspace.com/file/g1aa61 PLAYLIST: 1. Vigro Deep ft Mhakeys – Phumelela 2. Semi Tee ft Senzo Afrika – dala 3. De Mthuda & Ntokzin ft Mkeyz – indaba zabantu 4. Kabza de Small ft vyno Miller – Dlala 5. Njelic ft De Mthuda, Ntokzin & Malumnator – tsotsi 6. Tyler ICU & Nicole Elocin ft Shasha, Myztro, Mas Musiq & Thakzin SA – my dali 7. Vigro Deep ft Khumz – nguwe 8. MFR Souls ft Major League, Kamo Mphela & Bontle Smith – amanikiniki 9. Njelic ft De Mthuda & Mkeyz – phanda 10. Kabza de Small ft Leehleza & Focalistic – dust 11. Semi Tee ft Krenko – njalo 12. Vigro Deep ft Thomas & Ash- Demcheezy – ebsuku 13. Busiswa ft Kamo Mphela – SBWL 14. Semi Tee ft Focalistic – reverse 15. Kabza de Small ft Madumane, Daliwonga & Nia Pearl – buyile 16. Vigro Deep ft Mhakeys – labofelo 17. Tyler ICU & Nicole Elocin ft Kabza de Small and Dj Maphorisa – Bella ciao 18. Kabza de Small ft Wizkid, Burna boy, Cassper Nyovest & Madumane – sponono 19. Njelic ft De Mthuda, Malumnator & Ntokzin – woza 20. Vigro Deep ft Thomas – chiefs ( Khama Billiat ) 21. Kaygee DaKing & Bizizi ft Mphow69 – hello summer 22. Semi Tee ft Tshepo – ndaba zakho 23. Njelic ft de Mthuda, Malumnator & Ntokzin – Messiah 24. Kabza de Small ft Kelvin & Kopzz Avenue – impilo 25. Semi Tee ft Kammu Dee & Njelic – styla 26. Kaygee & Bizizi – sendi location 27. Vigro Deep ft Rethabile – dream team 28. De Mthuda ft Kammu Dee, Njelic & Ntokzin – forbes 29. Focalistic ft Kabza de Small & Dj Maphorisa – ke busy 30. Vigro Deep ft Focalistic – blue Monday 31. Mphow69 ft Semi Tee, Kelvin Momo, Entity MisiQ & Msheke – abalali 32. Vigro Deep ft Bucie – mama 33. Semi Tee ft Xman – lockdown 34. Semi Tee ft Focalistic – Mercedes 35. Kaygee DaKing & Bizizi – unyaka ..............................THE...................END",NA,People & Blogs,1400,hd,FALSE,NA,NA,NA,NA,NA,55,0,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
300,274,UCQgEO-et3Hf5KdtXOBY8Ouw,BANELE NOCUZE,gMrTsav01JE,https://www.youtube.com/watch?v=gMrTsav01JE,2020-09-08T05:34:31Z,2020-09-08 5:34:31,2020,9,8,EFF destroys another Clicks store,NA,NA,People & Blogs,143,hd,FALSE,NA,NA,https://i.ytimg.com/vi/gMrTsav01JE/maxresdefault.jpg,NA,NA,99,0,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
304,532,UCM_hoDG_xxA2mAO9VpaI2kw,Dumisani Moiane,FNVlQiF9WVc,https://www.youtube.com/watch?v=FNVlQiF9WVc,2020-09-07T09:41:34Z,2020-09-07 9:41:34,2020,9,7,Eff destroys clicks stores 😮😮 #eff #clicksmustfall,Clicks stores has been racists in their website about South African black womans hair comparing it with white womans hair.,NA,People & Blogs,16,sd,FALSE,NA,NA,NA,NA,NA,38,2,0,1,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
305,468,UC8Hw2uWwkGRIrWo4kYpdBQQ,Cooldude Clayton,H70Ap09U7Dk,https://www.youtube.com/watch?v=H70Ap09U7Dk,2020-09-07T10:25:20Z,2020-09-07 10:25:20,2020,9,7,EFF Destroying & Boycotting Clicks Stores Across the Country compilations,Subscribe,NA,News & Politics,106,sd,FALSE,NA,NA,NA,NA,NA,300,2,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309,999,UCDp4zhhGaSQ4ZoCgikqV87w,Local Entertainment,eZp0IIe_YPc,https://www.youtube.com/watch?v=eZp0IIe_YPc,2020-09-08T06:23:02Z,2020-09-08 6:23:02,2020,9,8,EFF members toyi-toying infront of Clicks store,"Please subscribe for more political, sports and entertainment videos",NA,People & Blogs,146,sd,FALSE,NA,NA,NA,NA,NA,61,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
313,410,UC3xt8iErwaZw4v4ptA9YZaQ,Hidden Truth State of Decay South Africa,nDOYdITQsnM,https://www.youtube.com/watch?v=nDOYdITQsnM,2020-09-07T13:55:46Z,2020-09-07 13:55:46,2020,9,7,Eff Hooligans destroying Clicks - Queenstown,No Police insight!!!,NA,People & Blogs,27,hd,FALSE,NA,en-GB,NA,NA,South Africa,151,4,0,2,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,824,UCQMML3hAsx-Mz9j9ZN0tThQ,Newzroom Afrika,PG0pYsaIh6s,https://www.youtube.com/watch?v=PG0pYsaIh6s,2020-09-07T13:24:03Z,2020-09-07 13:24:03,2020,9,7,Clicks Group CEO explains the controversial advert,"Vikesh Ramsunder, Clicks Group CEO explains the controversial advert referring to black hair as damaged or frizzy - while the hair of white people is described as fine and flat, and who is responsible for it. Tune into Newzroom Afrika, DSTV channel 405 for more. #Newzroom405",NA,News & Politics,393,hd,FALSE,en,NA,https://i.ytimg.com/vi/PG0pYsaIh6s/maxresdefault.jpg,NA,NA,83542,347,0,501,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15,604,UCQMML3hAsx-Mz9j9ZN0tThQ,Newzroom Afrika,gH9znsPBEh8,https://www.youtube.com/watch?v=gH9znsPBEh8,2022-03-19T08:20:11Z,2022-03-19 8:20:11,2022,3,19,Two women who took Clicks to court over a TRESemmé advert say they felt disrespected,"The two women, among a group of 18, who took Unilever and Clicks to the Equality Court over a TRESemmé shampoo advert, say they felt disrespected by the commercial. They gave evidence to the human rights commission inquiry into racism and discrimination in the advertising industry. Newzroom Afrika's Malungelo Booi reports. Tune into Newzroom Afrika, DSTV channel 405 for more details.",NA,Film & Animation,181,hd,FALSE,en,NA,https://i.ytimg.com/vi/gH9znsPBEh8/maxresdefault.jpg,NA,NA,413,5,0,4,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18,597,UC8yH-uI81UUtEMDsowQyx1g,SABC News,B2SsMOgP8sQ,https://www.youtube.com/watch?v=B2SsMOgP8sQ,2020-09-07T06:21:04Z,2020-09-07 6:21:04,2020,9,7,Was Clicks advert a reinforcement of racial stereotypes?,"Despite the apology by healthcare group Clicks and the retraction of a print advertisement that created a national outcry, there's still a lot of anger over what many view as the reinforcement of a narrative that portrays white as better than black. The advertisement showed two sets of images identifying black hair as dry and damaged, as well as frizzy and dull, and white hair as fine and flat on one image, and normal on the other. People pointed out on social media that this is not the first time the company has used prejudicial advertisements which are insulting to black communities. The EFF has also weighed in and issued a call for Clicks to close all its stores. Joining us now to discuss this are Brightness Mangolothi, Director at Litmus Consultancy, and Solly Moeng, Brand Reputation Management Advisor and CEO of DonValley. For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news;clicks;brightness mangolothi;solly moeng;donvalley,News & Politics,1075,hd,FALSE,NA,en,https://i.ytimg.com/vi/B2SsMOgP8sQ/maxresdefault.jpg,1,NA,12672,105,0,105,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19,598,UCQMML3hAsx-Mz9j9ZN0tThQ,Newzroom Afrika,x7kKk21UHFU,https://www.youtube.com/watch?v=x7kKk21UHFU,2020-09-08T18:40:16Z,2020-09-08 18:40:16,2020,9,8,Clicks pulls all TRESemmé products on shelves following protests over hair,"Clicks has been accused of a lack of diversity and transformation. This is why some argue that a racist advert managed to make it online. For more on this, Cathy Mohlahlana speaks to Clicks Board member, Nonkululeko Gobodo. Tune into Newzroom Afrika, DSTV channel 405 for more. #Newzroom405",NA,News & Politics,524,hd,FALSE,en,NA,https://i.ytimg.com/vi/x7kKk21UHFU/maxresdefault.jpg,NA,NA,2415,20,0,41,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22,769,UC8yH-uI81UUtEMDsowQyx1g,SABC News,dGDBWhcPTuI,https://www.youtube.com/watch?v=dGDBWhcPTuI,2020-09-09T07:56:00Z,2020-09-09 7:56:00,2020,9,9,Clicks to close stores on Wednesday and reopens on Thursday,"Retailer, Clicks has closed all its stores today and will reopen them tomorrow following EFF's protests over an online hair advert that denigrated black people. Nonkululeko Gobodo, an independent, non-executive director at the Clicks Group, says the controversial hair advert is both unacceptable and inexcusable. The online advert denigrated the hair of black people, portraying white hair as normal. Amid protests by the EFF, the lifestyle and health retailer has closed all stores today and will re-open them tomorrow in order to offer counselling services to staff. Gobodo says she has highlighted the issue with Clicks management asking it to review the processes used to approve the advert. She also says racism and prejudice against women are crimes, and the country cannot move forward unless these are immediately addressed in society and business. For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news;nonkululeko gobodo;clicks,News & Politics,967,hd,FALSE,NA,en,https://i.ytimg.com/vi/dGDBWhcPTuI/maxresdefault.jpg,NA,NA,6457,47,0,54,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27,576,UCI3RT5PGmdi1KVp9FG_CneA,eNCA,tVJ1JF-eIoQ,https://www.youtube.com/watch?v=tVJ1JF-eIoQ,2021-09-28T13:51:41Z,2021-09-28 13:51:41,2021,9,28,"Women take Clicks, Unilever to court","Clicks and Unilever are being dragged to the Equality Court by 18 women for a controversial 2019 advertisement. The advert featured photos of African hair, which was called, ""frizzy"", ""dull"", ""dry and damaged"". eNCA's Clement Manyathela speaks to Thato Thobakgale, who is the legal representative of the eighteen women. Courtesy #DStv403",NA,News & Politics,434,hd,FALSE,en,en,https://i.ytimg.com/vi/tVJ1JF-eIoQ/maxresdefault.jpg,1,NA,2249,14,0,17,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31,614,UCMTJdjeJ148pudakrag1azw,King Mshotinarry,HmBIkpBuMW4,https://www.youtube.com/watch?v=HmBIkpBuMW4,2020-09-05T11:50:14Z,2020-09-05 11:50:14,2020,9,5,South African business woman react to Clicks' Racist Ad of Black hair | South African YouTuber,NA,NA,Education,497,sd,FALSE,NA,en-GB,NA,NA,NA,13838,36,0,46,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33,183,UCI3RT5PGmdi1KVp9FG_CneA,eNCA,_Mz-QydrFMs,https://www.youtube.com/watch?v=_Mz-QydrFMs,2020-09-07T07:17:10Z,2020-09-07 7:17:10,2020,9,7,Clicks facing backlash,Clicks is under fire for an advert seen as prejudiced against black natural hair. In an advert The Health and beauty retailer classified black women's hair as dry and damaged while white women’s hair was labelled as normal and fine. Courtesy #DStv403,NA,News & Politics,430,hd,FALSE,en,en,https://i.ytimg.com/vi/_Mz-QydrFMs/maxresdefault.jpg,1,NA,138612,698,0,NA,yes,yes,yes,no,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35,213,UC8yH-uI81UUtEMDsowQyx1g,SABC News,Sf66e99_bsU,https://www.youtube.com/watch?v=Sf66e99_bsU,2020-09-07T14:10:13Z,2020-09-07 14:10:13,2020,9,7,EFF vs Clicks I Clicks' controversial online advertisement: Nomazibulo Tshanga,"In light of the events surrounding the Clicks advert. There has been an outrage on how offensive the campaign is to black people. This brings under the spotlight the approval processes of adverts that border on racial lines and how their messages can be conveyed without being offensive. EFF leader, Julius Malema says the apology by Clicks must be accompanied by justice. He's outlined the party's demands for Clicks stores saying corrective steps need to be taken over a controversial online advertisement. Joining us now is Nomazibulo Tshanga, an HR specialist and founder of Ziyana Business Consulting and Training. For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news,News & Politics,847,hd,FALSE,NA,en,https://i.ytimg.com/vi/Sf66e99_bsU/maxresdefault.jpg,NA,NA,8072,43,0,13,yes,yes,yes,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
